"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","prolific","Q6..Ideology_econ","Q7..Ideology_social","DemRep_C","Educational.Level","AttentionCheck2","income","Household","inequality_subj_1","inequality_pol_1","inequality_luck_1_1","inequality_pol_sp1_1","inequality_pol_sp1_2","Q133","Q134","Q110","Q111","credibility_1","inequality_subj_2","inequality_pol_2","inequality_luck_2_1","inequality_pol_sp2_1","inequality_pol_sp2_2","selectedTitle","onlytext","array1","array2","bookmarked0","bookmarked1","bookmarked2","bookmarked3","bookmarked4","bookmarked5","bookmarked6","bookmarked7","bookmarked8","bookmarked9","bookmarked10","bookmarked11","bookmarked12","bookmarked13","bookmarked14","bookmarked15","bookmarked16","bookmarked17","bookmarked18","bookmarked19","bookmarkedtitle0","bookmarkedtitle1","bookmarkedtitle2","bookmarkedtitle3","bookmarkedtitle4","bookmarkedtitle5","bookmarkedtitle6","bookmarkedtitle7","bookmarkedtitle8","bookmarkedtitle9","bookmarkedtitle10","bookmarkedtitle11","bookmarkedtitle12","bookmarkedtitle13","bookmarkedtitle14","bookmarkedtitle15","bookmarkedtitle16","bookmarkedtitle17","bookmarkedtitle18","bookmarkedtitle19","shownLedeType","userChoice","validArticles","originalArticleTitle","secondArticleTitle","PROLIFIC_PID","STUDY_ID","SESSION_ID","selectedTitleSource","condition","original_row","statement_number","title","vote","json_index","found_in_field"
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"2","A $1 million wealth gap now divides white families from Black and Hispanic ones, research shows","downvote",10,"title"
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"3","Poverty and Policy, Not Politics, Drive Crime in American Cities | Opinion","upvote",7,"title"
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"4","New Mexico made childcare free. It lifted 120,000 people above the poverty line","upvote",9,"title"
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"5","Here's How Much American Billionaires Have Lost In Trump's First 100 Days","upvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"6","Look at Donald Trump and his gang of broligarchs – and tell me we don’t need a wealth tax | Brian Cox","downvote",22,"title"
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"7","We are essentially in a new Gilded Age’: As workers get laid off, CEOs and shareholders gobble up hundreds of billions in profits","upvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"8","How to Soak the Rich","upvote",28,"title"
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"9","What billionaires said about wealth inequality and capitalism in 2019","downvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"10","This supermassive black hole was formed when the universe was a toddler","downvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"11","Cosmic radiation gave the Fantastic Four superpowers. Here's what would happen in real life.","upvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"12","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","downvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"13","Surprising ways animals react to solar eclipses","downvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"14","What’s after umami? Scientists are hunting for the sixth basic taste","upvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"15","How Louis Braille revolutionized a writing system—despite efforts to stop him","upvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"16","DNA could revolutionize how we store our data","upvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"17","This might be the first recorded tool use by a wild wolf","downvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"18","Inside the Irish ‘hell caves’ where Halloween was born","upvote",NA,NA
"2025-12-05 14:43:44","2025-12-05 14:45:07","IP Address","100","83","True","2025-12-05 14:45:08","R_81bPErTMZ2q6zwR","anonymous","EN","I do consent to participate.","SDVSDV","Very conservative","Very conservative","Republican","Bachelor's degree in college (4-year)","Very interested","$25,000-$49,999","2","5","5","4","4","4","${e://Field/title0}","Could Air Someday Power Your Flight? Airlines Are Betting on It.","","","50","6","6","4","4","4","What to know about the ‘blood moon’ total eclipse—one of the longest in decades","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","original",4,"19","Screen time can have surprising benefits for kids—when done right","upvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"0","State's Investment in Early Childhood Education Yields Positive Results for Families and Economy","downvote",9,"selected_title"
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"1","Global Billionaire Wealth Sees Significant Surge According to New Report","downvote",18,"selected_title"
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"2","Analysis of 200 US Companies Reveals Significant Disparity in Profit Distribution","downvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"3","The Unconventional Spending Habits of High Net Worth Individuals","upvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"4","Report Finds Few Billionaires Have Fulfilled The Giving Pledge","downvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"5","Developer Defends Separate Entrance for Low-Income Residents in Luxury Manhattan Building","upvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"6","Study Finds Strong Link Between Poverty and Crime Rates Across America","downvote",7,"selected_title"
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"7","Fifteen years after its inception, the Giving Pledge is reevaluating its impact and potential paths forward.","downvote",20,"selected_title"
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"8","Study Reveals Fluidity in American Economy, Challenging Simplistic Views of Income Inequality","downvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"9","Regional Disparities in US Economy Fuel Political and Social Divisions, Says Urbanist","downvote",6,"selected_title"
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"10","How did these dinosaurs become ‘mummies’? 2 new fossils help solve the mystery","downvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"11","How to see Stonehenge: Everything you need to know","downvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"12","How Louis Braille revolutionized a writing system—despite efforts to stop him","downvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"13","DNA could revolutionize how we store our data","upvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"14","Fossilized eggs reveal new way to date the Age of the Dinosaurs","upvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"15","This supermassive black hole was formed when the universe was a toddler","downvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"16","What’s after umami? Scientists are hunting for the sixth basic taste","downvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"17","Are we living in a black hole?","downvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"18","Surprising ways animals react to solar eclipses","upvote",NA,NA
"2025-12-05 14:49:07","2025-12-05 14:50:36","IP Address","100","88","True","2025-12-05 14:50:36","R_8YL2YqpopT1SMWY","anonymous","EN","I do consent to participate.","zfdvdafv","Very conservative","Very conservative","Republican","Some college but no degree","Moderately interested","$75,000-$99,999","1","5","5","4","4","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","${e://Field/title13}","50","5","5","4","4","4","Global Billionaire Wealth Sees Significant Surge According to New Report","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","personal",5,"19","Did this ancient croc hunt dinosaurs on land?","downvote",NA,NA
"2025-12-05 15:02:55","2025-12-05 15:06:56","IP Address","100","241","True","2025-12-05 15:06:56","R_5dH3GwAZeYHuvBT","anonymous","EN","I do consent to participate.","60ceeec3a0bed4a1e603b8d7","Conservative","Liberal","Lean Democratic","Bachelor's degree in college (4-year)","Not at all interested,Extremely interested","$150,000 or more","1","6","5","5","6","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","Could Air Someday Power Your Flight? Airlines Are Betting on It.","80","6","5","5","6","4","This supermassive black hole was formed when the universe was a toddler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","personal",6,"0","Some Billionaires Gain, Others Lose Under Trump 2.0 as Market Fluctuates","downvote",NA,NA
"2025-12-05 15:02:55","2025-12-05 15:06:56","IP Address","100","241","True","2025-12-05 15:06:56","R_5dH3GwAZeYHuvBT","anonymous","EN","I do consent to participate.","60ceeec3a0bed4a1e603b8d7","Conservative","Liberal","Lean Democratic","Bachelor's degree in college (4-year)","Not at all interested,Extremely interested","$150,000 or more","1","6","5","5","6","4","","","Is It Bad to Drink Coffee on an Empty Stomach?","Could Air Someday Power Your Flight? Airlines Are Betting on It.","80","6","5","5","6","4","This supermassive black hole was formed when the universe was a toddler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","personal",6,"1","New Generation of Luxury Consumers Seeks to Express Themselves Through Fashion","downvote",NA,NA
